,zipcode_of_incident,date_rec,dow_rec,hour_rec,col,dens,houses,pop,unit_0_freq,unit_1_freq,unit_2_freq,unit_3_freq,unit_4_freq,unit_5_freq,unit_6_freq,unit_7_freq,unit_8_freq,unit_type
5770,94103,18,3,16,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
5771,94102,18,3,8,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
5772,94109,18,3,12,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,8
5773,94103,18,3,12,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
5774,94110,18,3,6,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
5775,94110,18,3,18,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,1
5776,94110,18,3,2,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,4
5777,94133,18,3,12,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,3
5778,94133,18,3,23,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,1
5779,94103,18,3,9,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,8
5780,94118,18,3,18,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,8
5781,94103,18,3,19,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
5782,94122,18,3,19,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,8
5783,94102,18,3,5,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
5784,94158,18,3,17,139.0,9247,3629,6080,8,31,0,28,8,1,1,0,11,3
5785,94109,18,3,14,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,4
5786,94115,18,3,11,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,4
5787,94124,18,3,16,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,6
5788,94103,18,3,19,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
5789,94124,18,3,16,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,3
5790,94130,18,3,8,144.2,3405,778,3134,3,16,0,20,5,4,2,3,6,4
5791,94107,18,3,7,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,4
5792,94102,18,3,16,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,4
5793,94102,18,3,16,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
5794,94116,18,3,23,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,3
5795,94109,18,3,16,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
5796,94116,18,3,12,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,4
5797,94117,18,3,7,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,1
5798,94109,18,3,20,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
5799,94112,18,3,0,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
5800,94102,18,3,20,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
5801,94118,18,3,2,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,5
5802,94103,18,3,12,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
5803,94134,18,3,11,155.2,17616,12699,42274,14,81,1,100,25,12,3,0,14,3
5804,94103,18,3,23,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,4
5805,94133,18,3,11,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,1
5806,94103,18,3,15,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,4
5807,94102,18,3,14,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
5808,94118,18,3,18,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,8
5809,94102,18,3,8,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
5810,94110,18,3,10,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
5811,94117,18,3,19,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,8
5812,94105,18,3,15,151.8,18652,5258,6890,33,103,1,70,36,8,8,1,43,1
5813,94133,18,3,11,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,1
5814,94103,18,3,20,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,4
5815,94112,18,3,5,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,1
5816,94110,18,3,9,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,4
5817,94124,18,3,16,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,1
5818,94109,18,3,16,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
5819,94103,18,3,16,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
5820,94115,18,3,21,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,3
5821,94134,18,3,9,155.2,17616,12699,42274,14,81,1,100,25,12,3,0,14,5
5822,94123,18,3,10,162.7,25083,15429,25600,19,70,0,38,29,6,3,4,23,4
5823,94115,18,3,20,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,8
5824,94115,18,3,7,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,4
5825,94118,18,3,9,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,3
5826,94103,18,3,9,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,0
5827,94109,18,3,12,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,0
5828,94109,18,3,18,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
5829,94105,18,3,8,151.8,18652,5258,6890,33,103,1,70,36,8,8,1,43,6
5830,94108,18,3,7,175.6,55226,8997,14914,27,81,0,58,26,6,1,0,42,1
5831,94108,18,3,5,175.6,55226,8997,14914,27,81,0,58,26,6,1,0,42,3
5832,94103,18,3,14,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
5833,94133,18,3,11,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,8
5834,94102,18,3,13,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,8
5835,94108,18,3,7,175.6,55226,8997,14914,27,81,0,58,26,6,1,0,42,3
5836,94109,18,3,5,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
5837,94111,18,3,15,158.4,10116,2626,3481,13,75,0,54,20,7,2,6,19,4
5838,94109,18,3,14,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
5839,94114,18,3,18,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,3
5840,94111,18,3,10,158.4,10116,2626,3481,13,75,0,54,20,7,2,6,19,1
5841,94102,18,3,22,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
5842,94105,18,3,9,151.8,18652,5258,6890,33,103,1,70,36,8,8,1,43,5
5843,94103,18,3,10,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
5844,94115,18,3,21,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,3
5845,94109,18,3,12,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,6
5846,94107,18,3,9,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
5847,94112,18,3,12,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,1
5848,94112,18,3,7,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
5849,94103,18,3,14,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,8
5850,94102,18,3,8,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,8
5851,94116,18,3,12,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,3
5852,94102,18,3,1,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,0
5853,94114,18,3,7,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,3
5854,94112,18,3,18,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,1
5855,94112,18,3,8,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
5856,94107,18,3,19,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
5857,94109,18,3,16,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
5858,94124,17,2,8,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,8
5859,94124,17,2,9,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,3
5860,94110,17,2,9,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
5861,94108,17,2,0,175.6,55226,8997,14914,27,81,0,58,26,6,1,0,42,3
5862,94102,17,2,16,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
5863,94103,17,2,12,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
5864,94109,17,2,5,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
5865,94107,17,2,17,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
5866,94115,17,2,19,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,1
5867,94110,17,2,14,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
5868,94105,17,2,13,151.8,18652,5258,6890,33,103,1,70,36,8,8,1,43,3
5869,94122,17,2,19,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,3
5870,94117,17,2,20,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,8
5871,94112,17,2,11,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,1
5872,94117,17,2,20,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,1
5873,94103,17,2,12,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
5874,94117,17,2,0,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,3
5875,94112,17,2,2,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,8
5876,94112,17,2,6,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
5877,94103,17,2,14,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,6
5878,94116,17,2,4,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,3
5879,94114,17,2,9,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,3
5880,94112,17,2,11,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
5881,94116,17,2,16,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,3
5882,94103,17,2,6,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,8
5883,94112,17,2,2,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,0
5884,94118,17,2,18,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,0
5885,94114,17,2,20,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,6
5886,94112,17,2,16,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,5
5887,94102,17,2,21,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
5888,94109,17,2,10,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,4
5889,94108,17,2,15,175.6,55226,8997,14914,27,81,0,58,26,6,1,0,42,3
5890,94114,17,2,13,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,1
5891,94124,17,2,5,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,8
5892,94117,17,2,22,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,8
5893,94124,17,2,5,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,0
5894,94122,17,2,9,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,3
5895,94107,17,2,20,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,3
5896,94115,17,2,20,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,3
5897,94102,17,2,22,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,5
5898,94102,17,2,22,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,8
5899,94102,17,2,12,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
5900,94117,17,2,10,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,1
5901,94112,17,2,2,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,1
5902,94102,17,2,10,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
5903,94110,17,2,15,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,1
5904,94103,17,2,12,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
5905,94114,17,2,20,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,0
5906,94116,17,2,8,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,3
5907,94112,17,2,2,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
5908,94115,17,2,16,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,4
5909,94158,17,2,12,139.0,9247,3629,6080,8,31,0,28,8,1,1,0,11,3
5910,94112,17,2,12,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
5911,94109,17,2,18,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,4
5912,94132,17,2,12,162.6,10205,11028,31737,14,79,0,68,13,4,2,2,17,3
5913,94133,17,2,2,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,3
5914,94110,17,2,14,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
5915,94109,17,2,23,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
5916,94102,17,2,10,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
5917,94131,17,2,7,157.2,13828,13952,28756,16,72,0,71,16,10,3,0,17,3
5918,94134,17,2,16,155.2,17616,12699,42274,14,81,1,100,25,12,3,0,14,3
5919,94118,17,2,1,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,3
5920,94158,17,2,17,139.0,9247,3629,6080,8,31,0,28,8,1,1,0,11,3
5921,94134,17,2,13,155.2,17616,12699,42274,14,81,1,100,25,12,3,0,14,3
5922,94117,17,2,5,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,3
5923,94103,17,2,13,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,4
5924,94114,17,2,0,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,3
5925,94110,17,2,16,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
5926,94107,17,2,6,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
5927,94102,17,2,22,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,0
5928,94114,17,2,20,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,8
5929,94132,17,2,14,162.6,10205,11028,31737,14,79,0,68,13,4,2,2,17,1
5930,94124,17,2,2,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,1
5931,94110,17,2,10,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,4
5932,94110,17,2,11,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
5933,94102,17,2,0,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
5934,94114,17,2,13,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,1
5935,94110,17,2,23,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,1
5936,94124,17,2,19,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,1
5937,94115,17,2,8,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,1
5938,94103,17,2,8,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
5939,94110,17,2,13,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,0
5940,94102,17,2,18,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,8
5941,94110,17,2,16,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,6
5942,94118,17,2,8,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,1
5943,94122,17,2,9,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,4
5944,94103,17,2,4,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
5945,94124,17,2,8,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,0
5946,94103,17,2,8,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
5947,94118,17,2,10,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,4
5948,94115,17,2,6,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,3
5949,94112,17,2,16,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
5950,94115,17,2,10,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,0
5951,94102,17,2,22,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,8
5952,94103,17,2,17,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
5953,94131,17,2,7,157.2,13828,13952,28756,16,72,0,71,16,10,3,0,17,3
5954,94110,17,2,9,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,0
5955,94103,17,2,12,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
5956,94102,17,2,10,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,0
5957,94111,17,2,20,158.4,10116,2626,3481,13,75,0,54,20,7,2,6,19,3
5958,94109,17,2,10,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
5959,94114,17,2,18,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,4
5960,94118,17,2,11,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,3
5961,94118,17,2,18,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,8
5962,94107,17,2,18,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,1
5963,94131,17,2,18,157.2,13828,13952,28756,16,72,0,71,16,10,3,0,17,3
5964,94112,17,2,15,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,8
5965,94131,17,2,13,157.2,13828,13952,28756,16,72,0,71,16,10,3,0,17,8
5966,94121,17,2,11,163.0,14061,19311,43332,17,78,0,66,21,9,2,3,18,1
5967,94124,17,2,12,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,1
5968,94115,17,2,8,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,8
5969,94102,17,2,20,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,8
5970,94102,17,2,10,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,8
5971,94117,17,2,20,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,1
5972,94103,17,2,12,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
5973,94114,17,2,20,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,1
5974,94110,17,2,9,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,1
5975,94112,17,2,16,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,0
5976,94102,17,2,22,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
5977,94131,17,2,20,157.2,13828,13952,28756,16,72,0,71,16,10,3,0,17,3
5978,94112,17,2,15,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,8
5979,94132,17,2,11,162.6,10205,11028,31737,14,79,0,68,13,4,2,2,17,1
5980,94115,17,2,6,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,3
5981,94102,17,2,10,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
5982,94115,17,2,10,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,1
5983,94114,17,2,20,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,1
5984,94115,17,2,23,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,1
5985,94116,17,2,8,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,1
5986,94110,17,2,6,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,5
5987,94103,17,2,14,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
5988,94112,17,2,17,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,1
5989,94127,17,2,14,156.2,11839,8077,10960,10,38,1,18,6,2,3,3,9,0
5990,94110,17,2,15,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
5991,94117,17,2,0,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,5
5992,94112,17,2,12,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,1
5993,94102,17,2,14,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
5994,94103,17,2,14,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,8
5995,94102,17,2,5,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,4
5996,94133,17,2,21,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,1
5997,94123,17,2,22,162.7,25083,15429,25600,19,70,0,38,29,6,3,4,23,8
5998,94107,17,2,6,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,4
5999,94103,17,2,15,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,0
6000,94112,17,2,16,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
6001,94117,17,2,23,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,3
6002,94112,17,2,16,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,5
6003,94102,17,2,0,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
6004,94108,17,2,15,175.6,55226,8997,14914,27,81,0,58,26,6,1,0,42,1
6005,94134,17,2,13,155.2,17616,12699,42274,14,81,1,100,25,12,3,0,14,1
6006,94102,17,2,22,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
6007,94102,17,2,14,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
6008,94103,17,2,19,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
6009,94111,17,2,12,158.4,10116,2626,3481,13,75,0,54,20,7,2,6,19,1
6010,94112,17,2,2,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,0
6011,94134,17,2,8,155.2,17616,12699,42274,14,81,1,100,25,12,3,0,14,1
6012,94158,17,2,12,139.0,9247,3629,6080,8,31,0,28,8,1,1,0,11,1
6013,94102,17,2,13,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
6014,94108,17,2,16,175.6,55226,8997,14914,27,81,0,58,26,6,1,0,42,3
6015,94158,17,2,15,139.0,9247,3629,6080,8,31,0,28,8,1,1,0,11,1
6016,94114,17,2,20,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,0
6017,94110,17,2,17,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,3
6018,94114,17,2,20,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,3
6019,94102,17,2,14,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,4
6020,94111,17,2,12,158.4,10116,2626,3481,13,75,0,54,20,7,2,6,19,7
6021,94112,17,2,18,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
6022,94102,17,2,22,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,0
6023,94109,17,2,1,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
6024,94108,17,2,20,175.6,55226,8997,14914,27,81,0,58,26,6,1,0,42,5
6025,94114,17,2,9,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,3
6026,94109,17,2,23,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,3
6027,94110,17,2,14,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,4
6028,94133,17,2,18,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,3
6029,94102,17,2,14,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,4
6030,94107,17,2,18,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,3
6031,94109,17,2,19,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
6032,94102,17,2,23,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
6033,94133,17,2,21,178.0,36931,14941,27885,34,140,1,84,51,8,5,4,39,1
6034,94102,17,2,22,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,0
6035,94103,17,2,12,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,8
6036,94105,17,2,19,151.8,18652,5258,6890,33,103,1,70,36,8,8,1,43,4
6037,94107,17,2,6,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,3
6038,94102,17,2,20,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
6039,94114,17,2,1,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,3
6040,94110,17,2,4,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,4
6041,94114,17,2,7,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,1
6042,94102,17,2,6,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,4
6043,94134,17,2,0,155.2,17616,12699,42274,14,81,1,100,25,12,3,0,14,1
6044,94122,17,2,14,156.3,26616,24615,62918,26,132,0,93,30,9,5,0,29,8
6045,94103,17,2,9,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
6046,94124,17,2,21,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,1
6047,94107,17,2,2,152.7,16634,15569,29805,33,137,0,128,34,6,6,0,43,4
6048,94102,17,2,20,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
6049,94103,17,2,0,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,1
6050,94112,17,2,16,154.3,25329,24570,85205,23,165,0,151,41,28,5,0,36,3
6051,94103,17,2,4,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
6052,94124,17,2,11,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,1
6053,94102,17,2,7,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
6054,94115,17,2,15,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,1
6055,94109,17,2,15,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,8
6056,94103,17,2,20,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,4
6057,94116,17,2,4,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,3
6058,94103,17,2,16,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
6059,94103,17,2,15,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,8
6060,94109,17,2,1,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,0
6061,94114,17,2,20,156.5,23843,18228,33984,34,137,0,117,43,11,4,0,34,0
6062,94103,17,2,16,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
6063,94116,17,2,23,156.9,18021,16851,46594,10,87,0,70,25,9,2,0,15,0
6064,94110,17,2,17,155.3,32066,30262,74565,58,276,2,279,81,21,15,0,64,8
6065,94109,17,2,10,161.6,47834,37688,56822,48,280,0,229,134,10,6,0,81,1
6066,94124,17,2,21,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,3
6067,94103,17,2,2,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
6068,94115,17,2,7,160.7,31529,19430,35178,39,171,1,112,56,10,5,0,50,1
6069,94102,17,2,20,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
6070,94124,17,2,16,155.9,7298,11430,35954,29,192,0,204,33,16,3,1,36,3
6071,94117,17,2,18,156.4,26041,20017,43944,36,153,0,104,47,7,6,1,44,1
6072,94118,17,2,11,164.4,21685,19115,42259,23,105,0,76,35,13,4,0,24,1
6073,94102,17,2,9,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
6074,94103,17,2,0,167.8,19259,15685,26116,55,377,3,402,154,25,47,0,90,3
6075,94102,17,2,3,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,3
6076,94108,17,2,0,175.6,55226,8997,14914,27,81,0,58,26,6,1,0,42,1
6077,94102,17,2,18,181.8,44330,19561,29739,93,472,1,404,174,25,21,1,156,1
